window,start_candle,end_candle,net_profit,win_rate,sharpe,max_dd,trades
38,3800,4300,69.99279599999136,100.0,0.0,0.0,1
39,3900,4400,-0.7746392000117339,0.0,0.0,0.0007746392000117339,1
40,4000,4500,-65.67628246998356,0.0,0.0,0.06567628246998357,1
41,4100,4600,256.7184415171505,100.0,0.0,0.0,1
42,4200,4700,-56.01209509179171,50.0,-1.561447080076489,0.3119297554022453,2
43,4300,4800,-56.01209509179171,50.0,-1.561447080076489,0.3119297554022453,2
44,4400,4900,-489.7458836889273,0.0,0.0,0.48974588368892724,1
45,4500,5000,-312.7305366089422,0.0,0.0,0.31273053660894223,1
46,4600,5100,144.892199910013,100.0,31.86299960703171,0.0,2
47,4700,5200,108.53956880001351,100.0,0.0,0.0,1
48,4800,5300,-316.15753795999626,50.0,-9.412040756748201,0.4242366421379416,2
49,4900,5400,-316.15753795999626,50.0,-9.412040756748201,0.4242366421379416,2
50,5000,5500,-390.7584062800015,50.0,-8.781880718340664,0.5476908730491766,2
51,5100,5600,-424.6971067600098,0.0,0.0,0.42469710676000977,1
52,5200,5700,0.0,0.0,0.0,0.0,0
53,5300,5800,-298.9557644799934,0.0,0.0,0.2989557644799934,1
54,5400,5900,-386.3426869800023,0.0,0.0,0.38634268698000235,1
55,5500,6000,-386.3426869800023,0.0,0.0,0.38634268698000235,1
56,5600,6100,-386.3426869800023,0.0,0.0,0.38634268698000235,1
57,5700,6200,-359.5618572785752,0.0,0.0,0.3595618572785752,1
58,5800,6300,-518.1755317585776,0.0,-40.93483922328565,0.5181755317585776,2
59,5900,6400,111.61022551999486,100.0,0.0,0.0,1
60,6000,6500,289.8751893392764,100.0,69.03674203587747,0.0,2
61,6100,6600,289.8751893392764,100.0,69.03674203587747,0.0,2
62,6200,6700,309.654103229288,100.0,104.86442765580215,0.0,2
63,6300,6800,178.26496381928155,100.0,0.0,0.0,1
64,6400,6900,-671.5910680071393,0.0,-346.89873243026284,0.6715910680071393,2
65,6500,7000,632.7129825599986,100.0,30.201844754072624,0.0,2
66,6600,7100,482.6378442999994,100.0,0.0,0.0,1
67,6700,7200,715.2842544300074,100.0,45.42069835853244,0.0,2
68,6800,7300,-169.16727412035107,50.0,-4.232649535479031,0.40181368425035907,2
69,6900,7400,-169.16727412035107,50.0,-4.232649535479031,0.40181368425035907,2
70,7000,7500,-114.72393926999939,50.0,-3.1398852644885515,0.3473703494000074,2
71,7100,7600,-398.5133449000132,0.0,0.0,0.39851334490001317,1
72,7200,7700,-303.3228905274882,0.0,0.0,0.30332289052748823,1
73,7300,7800,-602.2472003224975,0.0,-2173.514253909716,0.6022472003224975,2
74,7400,7900,-302.9199337600003,0.0,0.0,0.30291993376000026,1
75,7500,8000,-302.9199337600003,0.0,0.0,0.30291993376000026,1
76,7600,8100,-302.9199337600003,0.0,0.0,0.30291993376000026,1
77,7700,8200,-448.43546706250345,0.0,0.0,0.4484354670625034,1
78,7800,8300,-448.43546706250345,0.0,0.0,0.4484354670625034,1
79,7900,8400,-841.7220094700169,0.0,-242.2880000695312,0.841722009470017,2
80,8000,8500,-841.7220094700169,0.0,-242.2880000695312,0.841722009470017,2
81,8100,8600,-817.0631766475126,0.0,-425.39969693381266,0.8170631766475126,2
82,8200,8700,-393.2865424075135,0.0,0.0,0.3932865424075135,1
83,8300,8800,-421.3052175085759,0.0,0.0,0.42130521750857586,1
84,8400,8900,-123.73015616000339,50.0,-3.175542817249218,0.3711280057600088,2
85,8500,9000,-221.87569654856634,50.0,-4.914619881740335,0.46927354614857175,2
86,8600,9100,247.39784960000543,100.0,0.0,0.0,1
87,8700,9200,247.39784960000543,100.0,0.0,0.0,1
88,8800,9300,-773.1558941257099,0.0,-5627.207782088754,0.7731558941257098,2
89,8900,9400,-392.9883143000043,0.0,0.0,0.39298831430000425,1
90,9000,9500,-581.4229478399939,0.0,-45.12166745125898,0.5814229478399938,2
91,9100,9600,-737.5947072525014,0.0,-242.01091350598392,0.7375947072525013,2
92,9200,9700,-349.32712934855954,0.0,0.0,0.34932712934855953,1
93,9300,9800,-349.32712934855954,0.0,0.0,0.34932712934855953,1
94,9400,9900,-798.4156048457226,0.0,-143.59429974549215,0.7984156048457225,2
95,9500,10000,-443.34066431999963,0.0,0.0,0.4433406643199997,1
96,9600,10100,-443.34066431999963,0.0,0.0,0.4433406643199997,1
97,9700,10200,-443.34066431999963,0.0,0.0,0.4433406643199997,1
98,9800,10300,-339.46303551999154,0.0,0.0,0.3394630355199916,1
99,9900,10400,-655.0311242743192,0.0,-303.9949293392022,0.6550311242743192,2
100,10000,10500,-310.4128151314362,0.0,0.0,0.31041281513143626,1
101,10100,10600,-310.4128151314362,0.0,0.0,0.31041281513143626,1
102,10200,10700,-837.7075711289508,0.0,-61.31536528359625,0.8377075711289508,2
103,10300,10800,-527.2947559975146,0.0,0.0,0.5272947559975146,1
104,10400,10900,-527.2947559975146,0.0,0.0,0.5272947559975146,1
105,10500,11000,-1075.8131013082457,0.0,-804.6708446646984,1.0758131013082457,2
106,10600,11100,-9.396265438583214,50.0,-0.13522413257931046,0.5532058140519927,2
107,10700,11200,-9.396265438583214,50.0,-0.13522413257931046,0.5532058140519927,2
108,10800,11300,-548.5183453107311,0.0,0.0,0.5485183453107311,1
109,10900,11400,-448.9256129946443,0.0,0.0,0.4489256129946443,1
110,11000,11500,286.8580684071494,100.0,0.0,0.0,1
111,11100,11600,148.67768933999469,100.0,0.0,0.0,1
112,11200,11700,148.67768933999469,100.0,0.0,0.0,1
113,11300,11800,314.7099908399978,100.0,287.8696555797076,0.0,2
114,11400,11900,314.7099908399978,100.0,287.8696555797076,0.0,2
115,11500,12000,166.0323015000031,100.0,0.0,0.0,1
116,11600,12100,-283.68669409463473,50.0,-7.3136454250988345,0.4489735544690265,2
117,11700,12200,-792.5850364146609,0.0,-117.74964409626457,0.7925850364146608,2
118,11800,12300,-449.7189955946378,0.0,0.0,0.4497189955946378,1
119,11900,12400,-449.7189955946378,0.0,0.0,0.4497189955946378,1
120,12000,12500,-297.3487781800068,50.0,-10.431730666967402,0.3746293459252585,2
121,12100,12600,-776.5868463221414,0.0,-460.9099718877828,0.7765868463221414,2
122,12200,12700,-776.5868463221414,0.0,-460.9099718877828,0.7765868463221414,2
123,12300,12800,-374.91995029999816,0.0,0.0,0.37491995029999814,1
124,12400,12900,0.0,0.0,0.0,0.0,0
125,12500,13000,-257.46851423785847,0.0,0.0,0.2574685142378585,1
126,12600,13100,-257.46851423785847,0.0,0.0,0.2574685142378585,1
127,12700,13200,-257.46851423785847,0.0,0.0,0.2574685142378585,1
128,12800,13300,-570.584285817502,0.0,-162.77073060430368,0.570584285817502,2
129,12900,13400,-313.1157715796435,0.0,0.0,0.31311577157964343,1
130,13000,13500,-313.1157715796435,0.0,0.0,0.31311577157964343,1
131,13100,13600,-313.1157715796435,0.0,0.0,0.31311577157964343,1
132,13200,13700,-300.3511230100121,0.0,0.0,0.3003511230100121,1
133,13300,13800,-300.3511230100121,0.0,0.0,0.3003511230100121,1
134,13400,13900,-331.8925479935715,0.0,0.0,0.3318925479935715,1
135,13500,14000,-331.8925479935715,0.0,0.0,0.3318925479935715,1
136,13600,14100,-259.9279737835459,50.0,-10.217050629210009,0.3318925479935715,2
137,13700,14200,-259.9279737835459,50.0,-10.217050629210009,0.3318925479935715,2
138,13800,14300,472.809346790018,100.0,22.82173184071208,0.0,2
139,13900,14400,472.809346790018,100.0,22.82173184071208,0.0,2
140,14000,14500,108.24779327998112,50.0,2.47804583626997,0.29259697930001133,2
141,14100,14600,-117.02858099002333,50.0,-2.054454156494629,0.5106468249800091,2
142,14200,14700,135.67590104001283,100.0,0.0,0.0,1
143,14300,14800,-200.8745858149632,50.0,-6.752662016393055,0.3360944876305375,2
144,14400,14900,-717.9553835449624,0.0,-254.09292922865694,0.7179553835449624,2
145,14500,15000,-336.55048685497604,0.0,0.0,0.336550486854976,1
146,14600,15100,-336.55048685497604,0.0,0.0,0.336550486854976,1
147,14700,15200,-20.61164694998297,0.0,0.0,0.020611646949982968,1
148,14800,15300,79.15851302001101,100.0,0.0,0.0,1
149,14900,15400,79.15851302001101,100.0,0.0,0.0,1
150,15000,15500,-266.41698964999523,50.0,-9.957381423918491,0.3453021666094923,2
151,15100,15600,-698.2759204100148,0.0,-1555.7780664802285,0.6982759204100148,2
152,15200,15700,-345.57550267000624,0.0,0.0,0.34557550267000625,1
153,15300,15800,-345.57550267000624,0.0,0.0,0.34557550267000625,1
154,15400,15900,202.70064416501555,100.0,37.71331752591789,0.0,2
155,15500,16000,-325.8859817850025,50.0,-11.760042652320637,0.3828945563050074,2
156,15600,16100,58.689357979994384,100.0,0.0,0.0,1
157,15700,16200,58.689357979994384,100.0,0.0,0.0,1
158,15800,16300,93.07148769999912,50.0,4.578066654848368,0.11458934536441,2
159,15900,16400,278.83161059502163,100.0,564.7032992034368,0.0,2
160,16000,16500,-431.4117964142788,50.0,-9.831178174648938,0.5640085041700077,2
161,16100,16600,135.49665465501312,100.0,0.0,0.0,1
162,16200,16700,83.67282059001445,100.0,0.0,0.0,1
163,16300,16800,-725.0124810728739,0.0,-267.84570095686746,0.725012481072874,2
164,16400,16900,-345.7605079750065,0.0,0.0,0.3457605079750065,1
165,16500,17000,-345.7605079750065,0.0,0.0,0.3457605079750065,1
166,16600,17100,-235.01192007499048,50.0,-8.172232727968916,0.3457605079750065,2
167,16700,17200,110.74858790001599,100.0,0.0,0.0,1
168,16800,17300,110.74858790001599,100.0,0.0,0.0,1
169,16900,17400,-215.7649874628405,50.0,-7.833202317829644,0.3261523662228622,2
170,17000,17500,-326.5135753628565,0.0,0.0,0.3265135753628565,1
171,17100,17600,-326.5135753628565,0.0,0.0,0.3265135753628565,1
172,17200,17700,-326.5135753628565,0.0,0.0,0.3265135753628565,1
173,17300,17800,-731.1808628674917,0.0,-116.17790427039075,0.7311808628674916,2
174,17400,17900,-731.1808628674917,0.0,-116.17790427039075,0.7311808628674916,2
175,17500,18000,-319.8971772114164,0.0,0.0,0.3198971772114164,1
176,17600,18100,-319.8971772114164,0.0,0.0,0.3198971772114164,1
177,17700,18200,-453.2991464000079,0.0,-24.881869619696232,0.4532991464000079,2
178,17800,18300,-766.7824196150032,0.0,-88.7893805684687,0.7667824196150032,2
179,17900,18400,-314.8453236100031,0.0,0.0,0.31484532361000306,1
180,18000,18500,-682.6991467100015,0.0,-204.44858992603335,0.6826991467100015,2
181,18100,18600,-661.3418496874947,0.0,-141.17345456619017,0.6613418496874947,2
182,18200,18700,-250.56446859998687,50.0,-8.035377173547287,0.37233188553753016,2
183,18300,18800,-367.8538230999984,0.0,0.0,0.3678538230999984,1
184,18400,18900,-932.8749863599951,0.0,-101.36736227611553,0.9328749863599951,2
185,18500,19000,-1068.7053607335984,0.0,-1653.3102520881105,1.0687053607335983,2
186,18600,19100,-1143.6925645164447,0.0,-212.97205446425633,1.1436925645164446,2
187,18700,19200,-529.2220124735904,0.0,0.0,0.5292220124735905,1
188,18800,19300,-417.1541245446424,0.0,0.0,0.41715412454464235,1
189,18900,19400,-417.1541245446424,0.0,0.0,0.41715412454464235,1
190,19000,19500,-417.1541245446424,0.0,0.0,0.41715412454464235,1
191,19100,19600,-417.1541245446424,0.0,0.0,0.41715412454464235,1
192,19200,19700,965.4667779657466,100.0,0.0,0.0,1
193,19300,19800,617.8847188114742,50.0,7.470107395858265,0.34425835906710944,2
194,19400,19900,-674.3970445199811,0.0,-940.7376727186172,0.6743970445199812,2
195,19500,20000,-1198.897204519977,0.0,-37.090548324188966,1.198897204519977,2
196,19600,20100,-1198.897204519977,0.0,-37.090548324188966,1.198897204519977,2
197,19700,20200,-856.0086150399875,0.0,0.0,0.8560086150399875,1
198,19800,20300,392.3248326400062,100.0,0.0,0.0,1
199,19900,20400,-418.08499971248966,0.0,0.0,0.4180849997124897,1
200,20000,20500,-418.08499971248966,0.0,0.0,0.4180849997124897,1
201,20100,20600,-418.08499971248966,0.0,0.0,0.4180849997124897,1
202,20200,20700,-418.08499971248966,0.0,0.0,0.4180849997124897,1
203,20300,20800,-387.4284950299916,50.0,-13.925530969750453,0.41454017886999645,2
204,20400,20900,-905.5762627700024,0.0,-192.7855064611446,0.9055762627700024,2
205,20500,21000,-490.0719961600116,0.0,0.0,0.49007199616001157,1
206,20600,21100,-490.0719961600116,0.0,0.0,0.49007199616001157,1
207,20700,21200,-618.2226191899972,0.0,-85.68956731119512,0.6182226191899972,2
208,20800,21300,-44.51642706284474,50.0,-0.859932258611539,0.4314720937656091,2
209,20900,21400,-427.11848248000024,0.0,0.0,0.42711848248000023,1
210,21000,21500,-424.9797176800057,50.0,-15.716319093305906,0.42711848248000023,2
211,21100,21600,-805.5907912599941,0.0,-314.42286340408754,0.8055907912599941,2
212,21200,21700,-423.13163519999944,0.0,0.0,0.4231316351999994,1
213,21300,21800,-833.0055864500027,0.0,-997.4256276371192,0.8330055864500027,2
214,21400,21900,-39.092406290001236,50.0,-0.7949379901626618,0.40835982836937934,2
215,21500,22000,-855.1724663500063,0.0,-383.2211485135964,0.8551724663500062,2
216,21600,22100,444.9159902000101,100.0,151.80480367768942,0.0,2
217,21700,22200,72.63004250000813,50.0,3.539308844248947,0.1263135000304799,2
218,21800,22300,-244.6713099571498,50.0,-6.039913655895597,0.44298406008135516,2
219,21900,22400,-443.8664628571569,0.0,0.0,0.4438664628571569,1
220,22000,22500,-443.8664628571569,0.0,0.0,0.4438664628571569,1
221,22100,22600,-652.9529251042841,0.0,-39.567046184684926,0.6529529251042842,2
222,22200,22700,-845.5273104517983,0.0,-193.4226767948072,0.8455273104517982,2
223,22300,22800,-784.026329834669,0.0,-1576.8851538545612,0.7840263298346689,2
224,22400,22900,-349.955860197515,50.0,-13.035354485940461,0.3880667671375122,2
225,22500,23000,-930.3188091424818,0.0,-61.68051078832066,0.9303188091424818,2
226,22600,23100,-956.2710386149847,0.0,-71.10864381738006,0.9562710386149846,2
227,22700,23200,418.7905790757359,100.0,33.47261265048135,0.0,2
228,22800,23300,303.14079945501,100.0,0.0,0.0,1
229,22900,23400,-54.948711270000786,50.0,-1.6109075907855492,0.29749359797340386,2
230,23000,23500,-384.67948409215023,0.0,0.0,0.38467948409215025,1
231,23100,23600,-384.67948409215023,0.0,0.0,0.38467948409215025,1
232,23200,23700,-384.67948409215023,0.0,0.0,0.38467948409215025,1
233,23300,23800,234.56450749999203,100.0,0.0,0.0,1
234,23400,23900,433.98541309998836,100.0,196.03297561116955,0.0,2
235,23500,24000,832.7441237385792,100.0,54.798007081427244,0.0,2
236,23600,24100,295.7526831085561,100.0,0.0,0.0,1
237,23700,24200,295.7526831085561,100.0,0.0,0.0,1
238,23800,24300,-484.37373212500825,0.0,0.0,0.4843737321250083,1
239,23900,24400,-484.37373212500825,0.0,0.0,0.4843737321250083,1
240,24000,24500,-225.14682180501404,50.0,-4.8064710945973035,0.4843737321250083,2
241,24100,24600,-225.14682180501404,50.0,-4.8064710945973035,0.4843737321250083,2
242,24200,24700,-202.35572513000807,50.0,-4.456513609227316,0.46158263545000233,2
243,24300,24800,259.2269103199942,100.0,0.0,0.0,1
244,24400,24900,-205.5180422099802,50.0,-5.509107525720337,0.3988594114599982,2
245,24500,25000,376.3318358400138,100.0,577.1557210646569,0.0,2
246,24600,25100,193.34136925001803,100.0,0.0,0.0,1
247,24700,25200,-400.9257001299993,50.0,-8.080789727978308,0.5931203224273363,2
248,24800,25300,-211.60236444002658,50.0,-3.4384012140330458,0.5920016878678979,2
249,24900,25400,-336.2199997800053,50.0,-6.2621594401001275,0.5927375275597299,2
250,25000,25500,750.1336543600191,100.0,59.57297202953595,0.0,2
251,25100,25600,709.4091457907198,100.0,46.80329378825727,0.0,2
252,25200,25700,-229.44860758286086,50.0,-5.216492042240037,0.4638462516935688,2
253,25300,25800,455.3631529307022,100.0,538.1620864300785,0.0,2
254,25400,25900,234.39764411070792,100.0,0.0,0.0,1
255,25500,26000,-358.2164225767774,0.0,0.0,0.3582164225767774,1
256,25600,26100,284.52261129999533,50.0,11.73151837773484,0.050072003690269075,2
257,25700,26200,-100.30665753001813,50.0,-2.138061546746018,0.42252774110001334,2
258,25800,26300,327.8183727150026,100.0,0.0,0.0,1
259,25900,26400,327.8183727150026,100.0,0.0,0.0,1
260,26000,26500,-72.05630324859521,50.0,-1.5386494815522924,0.40637259406457105,2
261,26100,26600,-956.4347369462484,0.0,-100.27583458374777,0.9564347369462484,2
262,26200,26700,-407.7367072299967,0.0,0.0,0.40773670722999666,1
263,26300,26800,-701.2213059199858,0.0,-97.4296516637836,0.7012213059199858,2
264,26400,26900,-855.1493653539364,0.0,-327.9172573764525,0.8551493653539365,2
265,26500,27000,-813.3109563574981,0.0,-29306.944223682665,0.8133109563574982,2
266,26600,27100,-802.9022375642817,0.0,-1174.7970002244062,0.8029022375642817,2
267,26700,27200,-777.0009471103549,0.0,-819.4580481242666,0.777000947110355,2
268,26800,27300,-769.8120448742702,0.0,-549.4548016968432,0.7698120448742702,2
269,26900,27400,-399.22861602572084,50.0,-15.71055660901874,0.4013117387057136,2
270,27000,27500,267.8098444642965,50.0,4.026626437276859,0.39399970821570607,2
271,27100,27600,661.8095526800025,100.0,0.0,0.0,1
272,27200,27700,661.8095526800025,100.0,0.0,0.0,1
273,27300,27800,283.4711956600222,100.0,0.0,0.0,1
274,27400,27900,-178.85376476999954,50.0,-6.121012863338073,0.32089328658516114,2
275,27500,28000,-255.36134132357256,50.0,-7.501987203623411,0.3972919974324309,2
276,27600,28100,-764.6033268735482,0.0,-390.11766557033405,0.7646033268735482,2
277,27700,28200,-397.85812575356977,0.0,0.0,0.39785812575356977,1
278,27800,28300,-774.5402070107375,0.0,-102.58381238847558,0.7745402070107374,2
279,27900,28400,-723.7397205942834,0.0,-67.32183263478457,0.7237397205942835,2
280,28000,28500,-447.19887941429624,0.0,0.0,0.44719887941429626,1
281,28100,28600,-775.8384842893138,0.0,-103.88098417231686,0.7758384842893138,2
282,28200,28700,-762.6160663950286,0.0,-114.92800459976841,0.7626160663950287,2
283,28300,28800,-665.839946439286,0.0,-1234.692976921988,0.665839946439286,2
284,28400,28900,-332.90384131250903,0.0,0.0,0.33290384131250905,1
285,28500,29000,-751.780013736774,0.0,-313.4770803741581,0.7517800137367739,2
286,28600,29100,-737.5881376499892,0.0,-224.04098180213538,0.7375881376499892,2
287,28700,29200,-191.38430789925042,50.0,-5.0765325636190175,0.3941229100735796,2
288,28800,29300,-394.9251110099867,0.0,0.0,0.39492511100998673,1
289,28900,29400,264.2690057100117,100.0,0.0,0.0,1
290,29000,29500,-956.1868508785556,0.0,-120.00927276532974,0.9561868508785555,2
291,29100,29600,-1025.8816502592817,0.0,-286.77954074804546,1.0258816502592816,2
292,29200,29700,-548.9364209628548,0.0,0.0,0.5489364209628547,1
293,29300,29800,-871.8463718289131,0.0,-61.23235071517509,0.871846371828913,2
294,29400,29900,-322.90995086605835,0.0,0.0,0.3229099508660584,1
295,29500,30000,-322.90995086605835,0.0,0.0,0.3229099508660584,1
296,29600,30100,-322.90995086605835,0.0,0.0,0.3229099508660584,1
297,29700,30200,-409.0262509000022,0.0,-23.28155529993507,0.40902625090000216,2
298,29800,30300,172.33038601999579,100.0,0.0,0.0,1
299,29900,30400,172.33038601999579,100.0,0.0,0.0,1
300,30000,30500,172.33038601999579,100.0,0.0,0.0,1
301,30100,30600,141.71441539141233,100.0,0.0,0.0,1
302,30200,30700,-454.60909148000064,0.0,-24.20770106030094,0.45460909148000067,2
303,30300,30800,-536.143982900001,0.0,-59.575495479122445,0.536143982900001,2
304,30400,30900,-149.9281529,50.0,-4.498467855707289,0.3395025503200013,2
305,30500,31000,-149.9281529,50.0,-4.498467855707289,0.3395025503200013,2
306,30600,31100,-110.90107945355703,50.0,-3.5924916024399707,0.30047547687355836,2
307,30700,31200,-513.6094027699874,0.0,-25.45272883296402,0.5136094027699873,2
308,30800,31300,-223.01026525786438,50.0,-6.72222362945509,0.3748241179278557,2
309,30900,31400,-223.01026525786438,50.0,-6.72222362945509,0.3748241179278557,2
310,31000,31500,151.81385266999132,100.0,0.0,0.0,1
311,31100,31600,-55.39067039999645,50.0,-1.2217377543965409,0.38755146219000747,2
312,31200,31700,935.0468990778609,100.0,20.172165634546655,0.0,2
313,31300,31800,510.6267741678603,50.0,6.986343182108328,0.324814766659998,2
314,31400,31900,835.4415408278583,100.0,0.0,0.0,1
315,31500,32000,-479.36112888930074,0.0,0.0,0.4793611288893007,1
316,31600,32100,-479.36112888930074,0.0,0.0,0.4793611288893007,1
317,31700,32200,-245.54931554074574,50.0,-5.465679234697399,0.4793611288893007,2
318,31800,32300,238.20262293213455,100.0,0.0,0.0,1
319,31900,32400,238.20262293213455,100.0,0.0,0.0,1
320,32000,32500,238.20262293213455,100.0,0.0,0.0,1
321,32100,32600,-183.70492869999725,0.0,0.0,0.18370492869999724,1
322,32200,32700,-30.1717911149899,50.0,-1.417956717604038,0.18369509502031708,2
323,32300,32800,-307.5121111149929,50.0,-7.935969205156711,0.46060950449315985,2
324,32400,32900,-307.5121111149929,50.0,-7.935969205156711,0.46060950449315985,2
325,32500,33000,-197.55657469001017,50.0,-4.32520042963995,0.4601043711882162,2
326,32600,33100,167.1875106350053,100.0,0.0,0.0,1
327,32700,33200,190.78021932786214,100.0,21.0908894438351,0.0,2
328,32800,33300,353.85932315285027,100.0,18.31698916454207,0.0,2
329,32900,33400,-75.3688095871621,50.0,-9.762558095499053,0.09893817608434934,2
330,33000,33500,-521.395497140722,50.0,-14.557113524911793,0.5448596586815212,2
331,33100,33600,-292.73832590857637,50.0,-5.828969965737566,0.543616932773406,2
332,33200,33700,-901.2772402489354,0.0,-75.82085566458557,0.9012772402489355,2
333,33300,33800,-278.89851957326755,50.0,-5.437765728955548,0.5450855685238222,2
334,33400,33900,-278.89851957326755,50.0,-5.437765728955548,0.5450855685238222,2
335,33500,34000,-1006.0643678085762,0.0,-226.04649472537494,1.0060643678085763,2
336,33600,34100,-546.5444679632346,0.0,0.0,0.5465444679632346,1
337,33700,34200,-897.2001459000167,0.0,-148.90419402038813,0.8972001459000166,2
338,33800,34300,-897.2001459000167,0.0,-148.90419402038813,0.8972001459000166,2
339,33900,34400,-897.2001459000167,0.0,-148.90419402038813,0.8972001459000166,2
340,34000,34500,-496.42481982000754,0.0,0.0,0.4964248198200075,1
341,34100,34600,-373.7069179528771,0.0,0.0,0.37370691795287714,1
342,34200,34700,227.81584187000408,100.0,0.0,0.0,1
343,34300,34800,-394.7949914599885,0.0,0.0,0.39479499145998853,1
344,34400,34900,44.8980818449927,100.0,0.0,0.0,1
345,34500,35000,-151.5517203950003,50.0,-9.968220714659008,0.1963616396303196,2
346,34600,35100,464.68309460497403,100.0,19.67690744161102,0.0,2
347,34700,35200,464.68309460497403,100.0,19.67690744161102,0.0,2
348,34800,35300,358.67340855997463,50.0,11.839891662459245,0.06085613924809884,2
349,34900,35400,-735.9957249800063,0.0,-103.50926072202195,0.7359957249800064,2
350,35000,35500,-252.84434192001936,50.0,-6.603624503184228,0.4295670615111761,2
351,35100,35600,-330.1928948799905,50.0,-9.881215911185192,0.42989899303236007,2
352,35200,35700,302.30447739998635,100.0,0.0,0.0,1
353,35300,35800,32.38666757999454,50.0,0.8984662442327579,0.2691042954858624,2
354,35400,35900,502.26089158284594,100.0,77.90225065125408,0.0,2
355,35500,36000,199.9564141828596,100.0,0.0,0.0,1
356,35600,36100,-177.31396821713133,50.0,-4.876370951498535,0.3765175114852545,2
357,35700,36200,-743.2932650907023,0.0,-9474.649354974665,0.7432932650907024,2
358,35800,36300,-805.1322410499852,0.0,-210.9311244934037,0.8051322410499853,2
359,35900,36400,-377.2703823999909,0.0,0.0,0.37727038239999094,1
360,36000,36500,197.9581386892678,100.0,0.0,0.0,1
361,36100,36600,-150.1082031699916,50.0,-4.800083121271808,0.32270911071069985,2
362,36200,36700,-150.1082031699916,50.0,-4.800083121271808,0.32270911071069985,2
363,36300,36800,-323.26791286998196,0.0,0.0,0.32326791286998197,1
364,36400,36900,-323.26791286998196,0.0,0.0,0.32326791286998197,1
365,36500,37000,-285.4782880825078,50.0,-10.626330788803324,0.3557241252410944,2
366,36600,37100,-355.9748986925115,0.0,0.0,0.3559748986925115,1
367,36700,37200,-643.5764864925004,0.0,-149.42175337255253,0.6435764864925004,2
368,36800,37300,-753.0411729460757,0.0,-290.91647238438554,0.7530411729460756,2
369,36900,37400,-298.232001918921,50.0,-9.347013583011742,0.40194870801049376,2
370,37000,37500,-402.36727840892854,0.0,0.0,0.40236727840892855,1
371,37100,37600,-844.1506326724775,0.0,-75.31986522421413,0.8441506326724776,2
372,37200,37700,-826.8195157099835,0.0,-67.22492023668855,0.8268195157099836,2
373,37300,37800,-892.4759337942669,0.0,-109.32736542617275,0.8924759337942669,2
