entry_time,exit_time,type,entry_price,entry_price_effective,exit_price,exit_price_effective,qty,sl,tp,gross_pnl,entry_commission,exit_commission,net_pnl,exit_reason,atr,duration_candles
2025-12-19 11:16:00+05:30,2025-12-19 11:29:00+05:30,BUY,1573.4,1573.87202,1571.3714285714286,1570.9000171428572,57,1571.3714285714286,1576.95,-169.40416285713945,23.6,113.14130097714286,-306.1454638342823,SL Hit,1.0142857142857014,0
2025-12-22 09:45:00+05:30,2025-12-22 10:22:00+05:30,BUY,1573.3,1573.77199,1570.685714285714,1570.2145085714283,57,1570.685714285714,1577.875,-202.7764414285864,23.6,113.1022269885714,-339.4786684171578,SL Hit,1.3071428571428865,0
2025-12-23 10:06:00+05:30,2025-12-23 10:34:00+05:30,BUY,1575.4,1575.87262,1573.4857142857143,1573.0136685714285,56,1573.4857142857143,1578.7500000000002,-160.10128000000805,23.6,111.68876544,-295.39004544000807,SL Hit,0.9571428571428798,0
2025-12-24 09:15:00+05:30,2025-12-24 11:43:00+05:30,SELL,1570.0,1569.529,1564.725,1565.1944174999999,56,1573.0142857142857,1564.725,242.73662000000695,111.49362400000001,23.6,107.64299600000695,TP Hit,1.5071428571428993,0
2025-12-26 09:41:00+05:30,2025-12-26 09:43:00+05:30,BUY,1559.0,1559.4677,1556.3428571428572,1555.8759542857142,57,1556.3428571428572,1563.6499999999999,-204.72950571428532,23.6,112.28492939428571,-340.614435108571,SL Hit,1.3285714285714059,0
2025-12-29 09:36:00+05:30,2025-12-29 09:44:00+05:30,SELL,1554.4,1553.93368,1556.7142857142858,1557.1813,57,1556.7142857142858,1550.3500000000001,-185.11433999999258,112.17421976,23.6,-320.88855975999263,SL Hit,1.157142857142828,0
2025-12-30 09:15:00+05:30,2025-12-30 09:30:00+05:30,BUY,1545.9,1546.3637700000002,1549.4250000000004,1548.9601725000005,57,1543.8857142857141,1549.4250000000004,147.9949425000168,23.6,111.89072983250003,12.504212667516782,TP Hit,1.007142857142932,0
2025-12-31 10:05:00+05:30,2025-12-31 10:06:00+05:30,BUY,1545.8,1546.2637399999999,1548.225,1547.7605325,57,1544.4142857142856,1548.225,85.31717250000474,23.6,111.8223503525,-50.10517785249525,TP Hit,0.6928571428571461,0
2026-01-01 09:56:00+05:30,2026-01-01 09:59:00+05:30,BUY,1585.5,1585.97565,1582.9857142857143,1582.5108185714284,55,1582.9857142857143,1589.9,-190.56572857144033,23.6,110.63809502142857,-324.80382359286887,SL Hit,1.2571428571428669,0
2026-01-02 09:38:00+05:30,2026-01-02 13:23:00+05:30,BUY,1585.0,1585.4755,1590.45,1589.972865,55,1581.8857142857144,1590.45,247.355074999997,23.6,111.048507575,112.70656742499699,TP Hit,1.55714285714287,0
2026-01-05 09:59:00+05:30,2026-01-05 10:21:00+05:30,SELL,1596.9,1596.42093,1599.6857142857143,1600.16562,55,1599.6857142857143,1592.025,-205.95794999999953,111.40315115000001,23.6,-340.96110114999954,SL Hit,1.3928571428571428,0
2026-01-06 10:01:00+05:30,2026-01-06 10:32:00+05:30,SELL,1531.5,1531.04055,1523.6,1524.0570799999998,57,1536.0142857142857,1523.6,398.0577900000071,110.86931135,23.6,263.5884786500071,TP Hit,2.257142857142867,0
2026-01-07 10:03:00+05:30,2026-01-07 10:14:00+05:30,BUY,1514.7,1515.15441,1512.4857142857145,1512.0319685714287,58,1512.4857142857145,1518.5749999999998,-181.10160285714073,23.6,111.29785417714288,-315.99945703428364,SL Hit,1.1071428571428246,0
