entry_time,exit_time,type,entry_price,entry_price_effective,exit_price,exit_price_effective,qty,sl,tp,gross_pnl,entry_commission,exit_commission,net_pnl,exit_reason,atr,duration_candles
2026-04-15 09:48:00+05:30,2026-04-15 10:48:00+05:30,BUY,1338.4,1338.80152,1341.2035714285716,1340.8012103571432,60,1336.1571428571428,1341.2035714285716,119.98142142859251,23.6,104.04807262142859,-7.6666511928360705,TP Hit,1.1214285714286072,0
2026-04-16 09:15:00+05:30,2026-04-16 09:38:00+05:30,BUY,1343.8,1344.2031399999998,1339.9571428571428,1339.5551557142855,60,1339.9571428571428,1348.6035714285713,-278.8790571428581,23.6,103.97330934285714,-406.45236648571523,SL Hit,1.9214285714285617,0
2026-04-17 09:15:00+05:30,2026-04-17 09:24:00+05:30,BUY,1348.0,1348.4044,1343.7714285714285,1343.368297142857,60,1343.7714285714285,1353.2857142857144,-302.16617142857103,23.6,104.20209782857142,-429.9682692571425,SL Hit,2.11428571428574,0
2026-04-20 09:16:00+05:30,2026-04-20 09:27:00+05:30,SELL,1359.0,1358.5923,1362.6000000000001,1363.0087800000001,59,1362.6000000000001,1354.5,-260.57232000000545,103.75694569999999,23.6,-387.92926570000543,SL Hit,1.8000000000000196,0
2026-04-21 09:58:00+05:30,2026-04-21 10:04:00+05:30,SELL,1361.9,1361.49143,1364.0714285714287,1364.4806500000002,58,1364.0714285714287,1359.1857142857143,-173.37476000000925,102.56650294000002,23.6,-299.5412629400093,SL Hit,1.085714285714289,0
2026-04-22 09:15:00+05:30,2026-04-22 09:29:00+05:30,BUY,1355.4,1355.80662,1351.6857142857143,1351.2802085714286,59,1351.6857142857143,1360.0428571428572,-267.0582742857164,23.6,103.32553230571429,-393.9838065914307,SL Hit,1.8571428571428734,0
2026-04-23 09:17:00+05:30,2026-04-23 10:46:00+05:30,SELL,1351.9,1351.4944300000002,1345.3642857142859,1345.7678950000002,58,1357.1285714285716,1345.3642857142859,332.13903000000073,101.98667694,23.6,206.55235306000074,TP Hit,2.6142857142857077,0
2026-04-24 09:17:00+05:30,2026-04-24 09:44:00+05:30,SELL,1341.6,1341.19752,1336.4035714285712,1336.8044925,59,1345.7571428571428,1336.4035714285712,259.188622500001,102.73065368000002,23.6,132.85796882000096,TP Hit,2.078571428571471,0
2026-04-27 09:17:00+05:30,2026-04-27 09:24:00+05:30,BUY,1330.1,1330.49903,1323.9714285714285,1323.574237142857,60,1323.9714285714285,1337.7607142857141,-415.48757142857085,23.6,103.01445422857142,-542.1020256571423,SL Hit,3.0642857142857207,0
2026-04-28 09:28:00+05:30,2026-04-28 10:25:00+05:30,BUY,1366.3,1366.7098899999999,1374.9607142857142,1374.5482260714284,58,1359.3714285714284,1374.9607142857142,454.6234921428563,23.6,103.32379711214284,327.69969503071343,TP Hit,3.4642857142857304,0
2026-04-29 09:25:00+05:30,2026-04-29 10:08:00+05:30,BUY,1400.6,1401.02018,1410.0107142857141,1409.5877110714284,56,1393.0714285714284,1410.0107142857141,479.7817399999931,23.6,102.53691182,353.64482817999306,TP Hit,3.7642857142857338,0
2026-04-30 09:20:00+05:30,2026-04-30 10:01:00+05:30,SELL,1409.4,1408.97718,1399.507142857143,1399.926995,56,1417.314285714286,1399.507142857143,506.81036000000313,102.50272208000001,23.6,380.7076379200031,TP Hit,3.95714285714288,0
2026-05-04 09:16:00+05:30,2026-05-04 09:20:00+05:30,BUY,1439.5,1439.93185,1446.0535714285716,1445.619755357143,55,1434.2571428571428,1446.0535714285716,312.834794642871,23.6,103.10908654464288,186.12570809822807,TP Hit,2.621428571428607,0
2026-05-05 09:16:00+05:30,2026-05-05 09:35:00+05:30,BUY,1466.9,1467.3400700000002,1472.7214285714288,1472.2796121428573,54,1462.2428571428572,1472.7214285714288,266.7352757142853,23.6,103.1030990557143,140.03217665857102,TP Hit,2.328571428571471,0
