risk_pct,atr_sl,atr_tp,train_win_rate,train_net_profit,train_sharpe,train_sortino,train_profit_factor,train_max_dd,total_trades
1.0,2.5,5.0,34.523809523809526,-15017.959758657526,-10.03837042844731,-28.21875279849981,0.25939105111663735,15.293769539947519,84
1.5,2.5,5.0,34.523809523809526,-15017.959758657526,-10.03837042844731,-28.21875279849981,0.25939105111663735,15.293769539947519,84
1.5,2.5,4.0,40.476190476190474,-14161.999748542512,-10.18486243167479,-23.596576550909226,0.22593054044566396,14.317588460702508,84
1.0,2.5,4.0,40.476190476190474,-14161.999748542512,-10.18486243167479,-23.596576550909226,0.22593054044566396,14.317588460702508,84
1.5,2.0,5.0,32.142857142857146,-14177.942705467896,-10.360761846772027,-37.99662590679326,0.25878081888573434,14.45375248675789,84
1.0,2.0,5.0,32.142857142857146,-14177.942705467896,-10.360761846772027,-37.99662590679326,0.25878081888573434,14.45375248675789,84
1.0,2.0,4.0,38.095238095238095,-13336.12554404288,-10.51941053476418,-29.99785076791206,0.2288016544536494,13.493662877212875,84
1.5,2.0,4.0,38.095238095238095,-13336.12554404288,-10.51941053476418,-29.99785076791206,0.2288016544536494,13.493662877212875,84
