window,start_candle,end_candle,net_profit,win_rate,sharpe,max_dd,trades
350,35000,35500,-707.5401875199896,0.0,-353.1879957870511,0.7075401875199896,2
351,35100,35600,-361.68462617996556,50.0,-14.807996572885584,0.37466057191842583,2
352,35200,35700,-433.2476820999873,0.0,-21.75276181671651,0.4332476820999873,2
353,35300,35800,-239.99062626856903,50.0,-10.863773114828135,0.2953364696685603,2
354,35400,35900,170.81629614997655,100.0,45.10007908999165,0.0,2
355,35500,36000,-422.4806906000158,50.0,-12.652550087954484,0.4762728091000026,2
356,35600,36100,-720.1019480799878,0.0,-317.71022101783063,0.7201019480799877,2
357,35700,36200,-298.4472415849741,50.0,-12.001866487307732,0.34643041020486787,2
358,35800,36300,-701.9021435785398,0.0,-626.666445360881,0.7019021435785399,2
359,35900,36400,-346.5972163599945,0.0,0.0,0.3465972163599945,1
360,36000,36500,-345.90783260749595,50.0,-10.777053496963319,0.42736395143253636,2
361,36100,36600,-821.635861038565,0.0,-581.4323384903738,0.821635861038565,2
362,36200,36700,-363.2292999199999,50.0,-11.714977499999295,0.42743792943552156,2
363,36300,36800,-704.7542205600184,0.0,-80.30494806303042,0.7047542205600184,2
364,36400,36900,-357.6347203399928,50.0,-12.195047105158984,0.41136513004172737,2
365,36500,37000,-676.0782873514399,0.0,-78.69571190525026,0.6760782873514399,2
366,36600,37100,-700.813759784287,0.0,-99.64854045216087,0.700813759784287,2
367,36700,37200,-719.7870098114217,0.0,-315.56025198735983,0.7197870098114217,2
368,36800,37300,-675.5155585971224,0.0,-133.24249981099726,0.6755155585971224,2
369,36900,37400,-367.19796753284754,50.0,-14.615735854207749,0.38294977312997486,2
370,37000,37500,-383.0103265228536,0.0,0.0,0.3830103265228536,1
371,37100,37600,-777.4741347314266,0.0,-106.10065274480114,0.7774741347314266,2
372,37200,37700,-783.6065601199807,0.0,-112.8888821501178,0.7836065601199806,2
373,37300,37800,-769.9988983099902,0.0,-98.73553899675115,0.7699988983099901,2
374,37400,37900,-446.8989115599834,0.0,0.0,0.4468989115599834,1
375,37500,38000,98.73291496252932,100.0,17.86899708479603,0.0,2
376,37600,38100,122.88655151499552,100.0,30.692179481920927,0.0,2
377,37700,38200,131.76011456501146,100.0,38.248352264265286,0.0,2
378,37800,38300,-103.57703863998177,50.0,-5.669333014307577,0.19661651153298873,2
379,37900,38400,59.486749225019594,100.0,113.59340924620727,0.0,2
380,38000,38500,-216.31654986499052,50.0,-7.077984999129758,0.35073570148000727,2
381,38100,38600,-222.38413606783433,50.0,-7.186639768359457,0.3568032876828511,2
382,38200,38700,-556.7688808499952,0.0,-57.605578399732124,0.5567688808499952,2
383,38300,38800,-348.32227805214643,50.0,-14.340815583453342,0.3668797737737113,2
384,38400,38900,-358.28067765713786,50.0,-15.141890709768013,0.3669163059612516,2
385,38500,39000,-651.3520787914167,0.0,-141.9246715868988,0.6513520787914168,2
386,38600,39100,-774.4482108114462,0.0,-87.74425120460927,0.7744482108114462,2
387,38700,39200,-769.5922399742849,0.0,-84.27333839010504,0.7695922399742849,2
388,38800,39300,-524.3580691774987,0.0,-20.66415679536302,0.5243580691774986,2
389,38900,39400,-600.9602333000075,0.0,-29.244143418149214,0.6009602333000076,2
390,39000,39500,-436.42453537999245,0.0,-16.08885290567486,0.43642453537999243,2
391,39100,39600,-396.633169039982,50.0,-13.385065766981608,0.4333575443280729,2
392,39200,39700,-742.7936821999901,0.0,-94.9080886730727,0.7427936821999902,2
393,39300,39800,-1010.8857197257166,0.0,-63.350620663790785,1.0108857197257166,2
394,39400,39900,-982.8690448228444,0.0,-55.46075843357971,0.9828690448228445,2
395,39500,40000,-912.7207287199853,0.0,-41.22345500764296,0.9127207287199854,2
396,39600,40100,-985.1207902999886,0.0,-56.036335602232796,0.9851207902999886,2
397,39700,40200,-280.58372063002025,50.0,-11.339553293872797,0.33650094418013854,2
398,39800,40300,-362.87304613000015,0.0,-18.551728216878562,0.36287304613000015,2
399,39900,40400,-601.0863945000019,0.0,-131.98980571685186,0.6010863945000019,2
400,40000,40500,-775.3979489899939,0.0,-120.65522368069546,0.7753979489899938,2
401,40100,40600,-736.6671112299955,0.0,-252.51446822068579,0.7366671112299955,2
402,40200,40700,-732.2711623600044,0.0,-229.24701771962174,0.7322711623600044,2
403,40300,40800,-284.93913071998395,50.0,-9.082155330715853,0.3910724280269082,2
404,40400,40900,-391.4891156399972,0.0,0.0,0.3914891156399972,1
405,40500,41000,-672.2637041999988,0.0,-116.76492746310105,0.6722637041999988,2
406,40600,41100,-789.7763148999948,0.0,-480.0524836566655,0.7897763148999948,2
407,40700,41200,-712.6056907828606,0.0,-221.57414120733438,0.7126056907828606,2
408,40800,41300,-381.82988699999987,0.0,0.0,0.38182988699999987,1
409,40900,41400,-440.388614749987,0.0,-26.37826839581202,0.44038861474998703,2
410,41000,41500,-297.5356280400156,50.0,-11.579955322415106,0.3525133028224493,2
411,41100,41600,-675.4275032857113,0.0,-507.3671310025512,0.6754275032857112,2
412,41200,41700,-488.18432204001874,0.0,-35.67481856752531,0.4881843220400187,2
413,41300,41800,-221.15737452285248,50.0,-7.791234535665311,0.33588088202284416,2
414,41400,41900,147.70197359498707,100.0,28.68303815638328,0.0,2
415,41500,42000,-303.1556061314477,50.0,-9.11604908703951,0.41553239613144255,2
416,41600,42100,-237.38026648000232,50.0,-10.250402347107023,0.30250218178000066,2
417,41700,42200,-288.9429263542843,50.0,-10.94220340040084,0.35406484165428265,2
418,41800,42300,-211.39079272000527,50.0,-9.822554778859185,0.2765127080200036,2
419,41900,42400,65.12191529999836,100.0,0.0,0.0,1
420,42000,42500,-614.1547117000155,0.0,-379.1629156077518,0.6141547117000155,2
421,42100,42600,-582.2682886000111,0.0,-1497.2526614089245,0.5822682886000112,2
422,42200,42700,-203.34863980000955,50.0,-8.382543200378457,0.2939537496660482,2
423,42300,42800,-294.22087200000533,0.0,0.0,0.29422087200000535,1
424,42400,42900,-240.61378931999207,50.0,-10.610844772496819,0.30029376532000607,2
425,42500,43000,69.6084610500111,100.0,22.210390913024206,0.0,2
426,42600,43100,433.1126503500127,100.0,21.913596954451208,0.0,2
427,42700,43200,-442.49822315000347,50.0,-12.502161283640028,0.5018786780753929,2
428,42800,43300,-485.7910363500414,50.0,-14.871208518364124,0.5020959198742156,2
429,42900,43400,-383.36475435001194,50.0,-9.800014006492622,0.5015822519979133,2
430,43000,43500,-388.91673513001297,50.0,-10.031628022462305,0.5016100682430537,2
431,43100,43600,4.84807552251732,50.0,0.6768860906823126,0.05442512347748562,2
432,43200,43700,56.922489675023826,50.0,14.663407996697826,0.002350709324979107,2
433,43300,43800,-257.5833845499874,50.0,-10.871272773370588,0.3168565835499903,2
434,43400,43900,59.27319900000293,100.0,0.0,0.0,1
435,43500,44000,-434.1774785964226,0.0,-22.702459216747283,0.4341774785964226,2
436,43600,44100,-651.9887792414083,0.0,-120.65226141083457,0.6519887792414083,2
437,43700,44200,-308.1388254714402,50.0,-11.385402017563992,0.36866230170107767,2
438,43800,44300,-171.4369044914347,50.0,-4.805413021159874,0.3688862545714219,2
439,43900,44400,-94.57623084001534,50.0,-3.0672686696656073,0.2920255809200025,2
440,44000,44500,-120.10560344002442,50.0,-3.7021386681198294,0.3175549535200116,2
441,44100,44600,-143.38026361144148,50.0,-4.228460102986556,0.34082961369142867,2
